,title,voice,author,publish,genre
1414,[단편] 사월 그믐날 밤,,방정환,창비,어린이동화
1415,[단편] 사슴과 사냥개,,마해송,창비,어린이동화
1416,[단편] 사랑 사랑 누가 말했나 ,,진형민,창비,어린이동화
1417,[단편] 사는 게 시시한 보야,,김기정,창비,어린이동화
1418,[단편] 뺨 맞은 원님,,고운기,창비,어린이동화
1419,[단편] 빼떼기,,권정생,창비,어린이동화
1420,[단편] 블루시아의 가위바위보,,이상락,창비,어린이동화
1421,[단편] 불새의 춤,,이원수,창비,어린이동화
1422,[단편] 불꽃의 깃발,,이원수,창비,어린이동화
1423,[단편] 분청사기,,이가을,창비,어린이동화
1424,[단편] 분청 사기,,이가을,창비,어린이동화
1425,[단편] 북경 거지,,고운기,창비,어린이동화
1426,[단편] 복수의 여신,,송미경,창비,어린이동화
1427,[단편] 보리는 2학년 5반을 구했나?,,김기정,창비,어린이동화
1428,[단편] 별이 된 가시나무,,정채봉,창비,어린이동화
1429,[단편] 별똥별 ,,권정생,창비,어린이동화
1430,[단편] 별똥별,,이가을,창비,어린이동화
1431,[단편] 변신해라,,김기정,창비,어린이동화
1432,[단편] 벽시계가 있는 집,,이가을,창비,어린이동화
1433,[단편] 벼알 삼 형제,,정우해,창비,어린이동화
1434,[단편] 베개 아기,,송창일,창비,어린이동화
1435,[단편] 백령도,,이가을,창비,어린이동화
1436,[단편] 밥풀이,,이한준,창비,어린이동화
1437,[단편] 밤주골 길이,,조한순,창비,어린이동화
1438,[단편] 밤 다섯 개,,권정생,창비,어린이동화
1439,[단편] 박 포장,,이혜숙,창비,어린이동화
1440,[단편] 바위나리와 아기 별,,마해송,창비,어린이동화
1441,[단편] 바보 신랑 성공기,,고운기,창비,어린이동화
1442,[단편] 바보 삼부자,,윤일숙,창비,어린이동화
1443,[단편] 바람하고,,현덕,창비,어린이동화
1444,[단편] 바람은 알건만,,현덕,창비,어린이동화
1445,[단편] 바닷가 아이들 ,,권정생,창비,어린이동화
1446,[단편] 바다에 떨어진 모자,,채인선,창비,어린이동화
1447,[단편] 바다 종소리,,정채봉,창비,어린이동화
1448,[단편] 미옥이,,이주홍,창비,어린이동화
1449,[단편] 문제아,,박기범,창비,어린이동화
1450,[단편] 문이 열리면,,김옥,창비,어린이동화
1451,[단편] 문,,정채봉,창비,어린이동화
1452,[단편] 무명 저고리와 엄마 ,,권정생,창비,어린이동화
1453,[단편] 몽당연필,,임원호,창비,어린이동화
1454,[단편] 모래성,,정채봉,창비,어린이동화
1455,[단편] 모래 마을 아이들,,김옥,창비,어린이동화
1456,[단편] 멸치 한 마리,,강정규,창비,어린이동화
1457,[단편] 멧돼지,,임길택,창비,어린이동화
1458,[단편] 매미와 햄스터,,배서연,창비,어린이동화
1459,[단편] 마주 선생의 초대장,,김기정,창비,어린이동화
1460,[단편] 마스크맨 우리 아빠,,배서연,창비,어린이동화
1461,[단편] 마법 열매 안내서,,선안나,창비,어린이동화
1462,[단편] 마늘 먹기,,강소천,창비,어린이동화
1463,"[단편] 뜀틀, 꿈틀",,이숙현,창비,어린이동화
1464,[단편] 뛰어 봤자 벼룩 ,,진형민,창비,어린이동화
1465,[단편] 똬리골댁 할머니,,권정생,창비,어린이동화
1466,[단편] 똥글이 파랑 반지,,오주영,창비,어린이동화
1467,[단편] 똥구네 집은 어디인가?,,김기정,창비,어린이동화
1468,[단편] 똘배가 보고 온 달나라 ,,권정생,창비,어린이동화
1469,[단편] 또야 너구리의 심부름,,권정생,창비,어린이동화
1470,[단편] 땡땡 선생님,,김기정,창비,어린이동화
1471,[단편] 들꽃 아이,,임길택,창비,어린이동화
1472,[단편] 뒤죽박죽 축구 시합,,김기정,창비,어린이동화
1473,[단편] 둘이서만 알고,,현덕,창비,어린이동화
1474,[단편] 동전 구멍,,이혜숙,창비,어린이동화
1475,[단편] 동무,,정명남,창비,어린이동화
1476,[단편] 돌아오는 길,,정채봉,창비,어린이동화
1477,[단편] 돈 항아리,,장문식,창비,어린이동화
1478,[단편] 독후감 숙제,,박기범,창비,어린이동화
1479,[단편] 도깨비 손님,,이혜숙,창비,어린이동화
1480,[단편] 덕주골의 세 아이,,박상규,창비,어린이동화
1481,[단편] 달팽이,,박목월,창비,어린이동화
1482,[단편] 달려가는 최반달,,김기정,창비,어린이동화
1483,[단편] 단지와 보물,,오주영,창비,어린이동화
1484,[단편] 다복이가 왔다,,박관희,창비,어린이동화
1485,[단편] 눈 오는 날,,이가을,창비,어린이동화
1486,[단편] 누렁이와 얼룩이,,곽재구,창비,어린이동화
1487,[단편] 누나와 징검다리,,장문식,창비,어린이동화
1488,[단편] 누구일까?,,박소율,창비,어린이동화
1489,[단편] 노란 프라이팬,,이한준,창비,어린이동화
1490,[단편] 네 것 내 것,,정우해,창비,어린이동화
1491,[단편] 내가 제일이다,,현덕,창비,어린이동화
1492,[단편] 내 이름은 백석,,유은실,창비,어린이동화
1493,[단편] 내 모자야,,임선영,창비,어린이동화
1494,[단편] 내 귀여운 금붕어,,김옥,창비,어린이동화
1495,[단편] 남대문 안 술집,,이혜숙,창비,어린이동화
1496,[단편] 낙지가 보낸 선물,,임정자,창비,어린이동화
1497,[단편] 나의 사촌 세라,,김민령,창비,어린이동화
1498,[단편] 나를 싫어한 진돗개,,김남중,창비,어린이동화
1499,[단편] 꽃 장수,,이태준,창비,어린이동화
1500,[단편] 꽃 그늘 환한 물,,정채봉,창비,어린이동화
1501,[단편] 꽁꽁별에서 온 어머니,,임정자,창비,어린이동화
1502,[단편] 꼴뚜기 ,,진형민,창비,어린이동화
1503,[단편] 꼬마 너구리 삼총사 ,,이반디,창비,어린이동화
1504,[단편] 까치골 다람쥐네,,권정생,창비,어린이동화
1505,[단편] 기다란 머리카락,,방미진,창비,어린이동화
1506,[단편] 금이 간 거울,,방미진,창비,어린이동화
1507,[단편] 금두껍의 첫 수업,,김기정,창비,어린이동화
1508,[단편] 금 가득 은 가득 요술 바가지,,고운기,창비,어린이동화
1509,[단편] 그 도마뱀 친구가 뜨개질을 하게 된 사연,,채인선,창비,어린이동화
1510,[단편] 귀신이 사는 집,,안미란,창비,어린이동화
1511,[단편] 귀뚜라미,,현덕,창비,어린이동화
1512,"[단편] 구불구불 뱀과 깡총깡총 토끼, 그리고 떡갈나무",,채인선,창비,어린이동화
1513,[단편] 광문자전,,장철문,창비,어린이동화
1514,[단편] 곰지의 밥그릇,,김기정,창비,어린이동화
1515,[단편] 고양이,,송창일,창비,어린이동화
1516,[단편] 겨울·갈가마귀,,이원수,창비,어린이동화
1517,[단편] 겨울 숲 속에서,,김남중,창비,어린이동화
1518,[단편] 검정 연필 선생님,,김리리,창비,어린이동화
1519,[단편] 거울 나라,,정채봉,창비,어린이동화
1520,[단편] 거북이 아줌마와 토끼 아줌마,,채인선,창비,어린이동화
1521,[단편] 개구리의 가정,,이병화,창비,어린이동화
1522,[단편] 강아지똥,,권정생,창비,어린이동화
1523,[단편] 강아지,,현덕,창비,어린이동화
1524,[단편] 강나루 아이들,,정채봉,창비,어린이동화
1525,[단편] 간이 큰 벼룩장군,,손동인,창비,어린이동화
1526,[단편] 가자미와 복장이,,이주홍,창비,어린이동화
1527,[단편] 가사미산 도라지꽃,,김명수,창비,어린이동화
1528,[단편] 가마솥,,오경임,창비,어린이동화
1529,[단편] 가난뱅이의 보물 상자,,황선미,창비,어린이동화
1530,[단편] 가끔씩 비 오는 날,,이가을,창비,어린이동화
1531,최척전,,장철문,창비,어린이동화
1532,임진록,,김종광,창비,어린이동화
1533,박문수전,,정종목,창비,어린이동화
1534,계축일기,,이혜숙,창비,어린이동화
1535,사씨남정기,,하성란,창비,어린이동화
1536,최고운전,,장철문,창비,어린이동화
1537,금방울전,,김지우,창비,어린이동화
1538,전우치전,,김남일,창비,어린이동화
1539,춘향전,,정지아,창비,어린이동화
1540,조웅전,,이명란,창비,어린이동화
1541,양반전 외,,장철문,창비,어린이동화
1542,흥보전,,정종목,창비,어린이동화
1543,옹고집전,,박철,창비,어린이동화
1544,도깨비 손님,,이혜숙,창비,어린이동화
1545,북경 거지,,고운기,창비,어린이동화
1546,장화홍련전,,김별아,창비,어린이동화
1547,박씨부인전,,김종광,창비,어린이동화
1548,홍길동전,,정정목,창비,어린이동화
1549,심청전,,장철문,창비,어린이동화
1550,토끼전,,이혜숙,창비,어린이동화
1551,내가 제일이다,,현덕,창비,어린이동화
1552,콩 눈은 왜 생겼나,,조지훈,창비,어린이동화
1553,벼알 삼 형제,,정우해,창비,어린이동화
1554,시골 쥐의 서울 구경,,방정환,창비,어린이동화
1555,내 모자야 ,,임선영,창비,어린이동화
1556,열두 마리 새,,김희경,창비,어린이동화
1557,학교에 간 할머니,,채인선,창비,어린이동화
1558,숲 속 재봉사의 꽃잎 드레스,,최향랑,창비,어린이동화
1559,숲 속 재봉사와 털뭉치 괴물,,최향랑,창비,어린이동화
1560,숲 속 재봉사,,최향랑,창비,어린이동화
1561,우리들의 움직이는 성,,이현,창비,어린이동화
1562,"뜀틀, 꿈틀",,이숙현,창비,어린이동화
1563,햇볕 동동 구리 동동,,윤기현,창비,어린이동화
1564,내 이름은 백석,,유은실,창비,어린이동화
1565,기다란 머리카락,,방미진,창비,어린이동화
1566,독후감 숙제,,마해송 외,창비,어린이동화
1567,엄마 몰래 탈출하기,,김종렬,창비,어린이동화
1568,수학왕 기철이,,김남중,창비,어린이동화
1569,별똥별 ,,권정생,창비,어린이동화
1570,"소리 질러, 운동장",,진형민,창비,어린이동화
1571,보물섬의 비밀,,유우석,창비,어린이동화
1572,앵무새 돌려주기 대작전,,임지윤,창비,어린이동화
1573,꼴뚜기 ,,진형민,창비,어린이동화
1574,기호 3번 안석뽕,,진형민,창비,어린이동화
1575,가끔씩 비 오는 날,,이가을,창비,어린이동화
1576,오세암,,정채봉,창비,어린이동화
1577,노란 프라이팬 ,,이한준,창비,어린이동화
1578,물렁물렁 따끈따끈,,김옥,창비,어린이동화
1579,도레미의 신기한 모험,,이반디,창비,어린이동화
1580,내 이름은 구구 스니커즈,,김유,창비,어린이동화
1581,아기 토끼와 채송화꽃,,권정생,창비,어린이동화
1582,엄마 사용법,,김성진,창비,어린이동화
1583,여우가 될래요,,신연호,창비,어린이동화
1584,무지막지 공주의 모험,,김미애,창비,어린이동화
1585,삼식이 뒤로 나가! ,,선안나,창비,어린이동화
1586,왕창 세일! 엄마 아빠 팔아요,,이용포,창비,어린이동화
1587,꼬마 너구리 삼총사 ,,이반디,창비,어린이동화
1588,뻔뻔한 실수,,황선미,창비,어린이동화
1589,콩 하나면 되겠니?,,배유안,창비,어린이동화
1590,꼬리 잘린 생쥐,,권영품,창비,어린이동화
1591,으랏차차 도깨비죽,,신주선,창비,어린이동화
1592,형제가 간다,,방미진,창비,어린이동화
1593,이상한 열쇠고리,,오주영,창비,어린이동화
1594,신기하고 새롭고 멋지고 기막힌,,김기정,창비,어린이동화
1595,괴물과 나,,장주식,창비,어린이동화
1596,내 방귀 실컷 먹어라 뿡야,,이용포,창비,어린이동화
1597,마법사 똥맨,,송언,창비,어린이동화
1598,검정 연필 선생님,,김리리,창비,어린이동화
1599,축구 생각,,김옥,창비,어린이동화
1600,마스크맨 우리 아빠,,배서연,창비,어린이동화
1601,내 동생 아영이,,김중미,창비,어린이동화
1602,들키고 싶은 비밀,,황선미,창비,어린이동화
1603,어두운 계단에서 도깨비가,,임정자,창비,어린이동화
1604,그 도마뱀 친구가 뜨개질을 하게 된 사연,,채인선,창비,어린이동화
1605,악당 반장!,,김기정,창비,어린이동화
1606,똥구네 집은 어디인가?,,김기정,창비,어린이동화
1607,마주 선생의 초대장,,김기정,창비,어린이동화
1608,"태풍이 온다, 긴급 출동!",,박경화,창비,어린이동화
1609,삐오 삐오 병원 24시,,권재원,창비,어린이동화
1610,누가 집을 지을까?,,구본준,창비,어린이동화
1611,우리 동네 슈퍼맨,,허은실,창비,어린이동화
1612,누가 초콜릿을 만들까?,,이지유,창비,어린이동화
1613,밤을 지키는 사람들,,신순재,창비,어린이동화
1614,감자꽃,,권태응,창비,어린이동화
1615,아기 너구리 키우는 법,,천효정,창비,어린이동화
1616,"목기린 씨, 타세요!",,이은정,창비,어린이동화
1617,빼떼기,,권정생,창비,어린이동화
1618,똘배가 보고 온 달나라,,권정생,창비,어린이동화
1619,달기의 흥겨운 하루,,윤아해,창비,어린이동화
1620,태양의 새 삼족오,,유다정,창비,어린이동화
1621,매호의 옷감,,김해원,창비,어린이동화
1622,강아지와 염소 새끼,,권정생,창비,어린이동화
1623,징금 징금 징금이,,일노래,창비,어린이동화
1624,둥그렁 뎅 둥그렁 뎅,,전래동요,창비,어린이동화
1625,쨍아,,천정철,창비,어린이동화
1626,선생님 과자,,장명용,창비,어린이동화
1627,석수장이 아들,,권문희,창비,어린이동화
1628,여우난골족,,백석,창비,어린이동화
1629,준치 가시,,백석,창비,어린이동화
1630,새는 새는 나무 자고,,정순희,창비,어린이동화
1631,영이의 비닐우산,,윤동재,창비,어린이동화
1632,길로 길로 가다가,,인강,창비,어린이동화
1633,낮에 나온 반달,,윤석중,창비,어린이동화
1634,넉 점 반,,윤석중,창비,어린이동화
1635,내 동생,,주동민,창비,어린이동화
1636,시리동동 거미동동,,권윤덕,창비,어린이동화
1637,놀고 먹는 군과 공부 도깨비,,김리리,창비,어린이동화
1638,"멧돼지가 쿵쿵, 호박이 둥둥",,김애란,창비,어린이동화
1639,사과나무밭 달님,,권정생,창비,어린이동화
1640,내 동생은 멍멍!,,박혜림,창비,어린이동화
1641,할머니의 여름휴가,,안녕달,창비,어린이동화
1642,한밤중 개미 요정,,신선미,창비,어린이동화
1643,콧구멍만 바쁘다,,이정록,창비,어린이동화
1644,책 만들어 주는 아버지,,설흔,창비,어린이동화
1645,재운이,,윤동재,창비,어린이동화
1646,"잘 가, 토끼야",,에밀리 젠킨스,창비,어린이동화
1647,우리는 엄마와 딸,,정호선,창비,어린이동화
1648,"우리 누나, 우리 구름이",,정호선,창비,어린이동화
1649,요리조리 맛있는 세계 여행,,최향랑,창비,어린이동화
1650,여자 아이의 왕국,,이보나 흐미엘레프스카,창비,어린이동화
1651,아프리카 초콜릿,,장선환,창비,어린이동화
1652,십장생을 찾아서,,최향랑,창비,어린이동화
1653,수박 수영장,,안녕달,창비,어린이동화
1654,산딸기 임금님,,고수진,창비,어린이동화
1655,삐비 이야기,,송진헌,창비,어린이동화
1656,분홍 보자기,,윤보원,창비,어린이동화
1657,별이 되고 싶어,,이민희,창비,어린이동화
1658,물웅덩이로 참방!,,염혜원,창비,어린이동화
1659,마음의 집,,김희경,창비,어린이동화
1660,똥방패,,이정록,창비,어린이동화
1661,달이 좋아요,,나명남,창비,어린이동화
1662,다람쥐 무이의 봄,,오주영,창비,어린이동화
1663,눈,,이보나 흐미엘레프스카,창비,어린이동화
1664,너무너무 무서울 때 읽는 책,,에밀리 젠킨스,창비,어린이동화
1665,나는 자라요,,김희경,창비,어린이동화
1666,고양이는 나만 따라 해,,권윤덕,창비,어린이동화
1667,밤 한 톨이 땍때굴,,방정환 외,창비,어린이동화
1668,큰일 한 생쥐,,정범종,창비,어린이동화
1669,나는 3학년 2반 7번 애벌레,,김원아,창비,어린이동화
1670,딱정벌레의 소원,,이지유,창비,어린이동화
1671,처음 만나는 공공장소,,권재원,창비,어린이동화
1672,열려라 남대문학교,,문영미,창비,어린이동화
1673,째깍째깍 시간 박물관,,권재원,창비,어린이동화
1674,용감한 유리병의 바다 여행,,김란주,창비,어린이동화
1675,100원이 작다고?,,강민경,창비,어린이동화
1676,The Girl's Kingdom,,이보나 흐미엘레프스카,창비,어린이동화
1677,Eyes,,이보나 흐미엘레프스카,창비,어린이동화
1678,Baby Animals 123,,류재욱,창비,어린이동화
1679,It's Mine!,,정순희,창비,어린이동화
1680,Yum-Yum―Tasty!,,보린,창비,어린이동화
1681,ZZZ―I'm Sleeping,,보린,창비,어린이동화
1682,Toddle-Toddle. Walking,,보린,창비,어린이동화
1683,My Mind,,천유주,창비,어린이동화
1684,We Are Mother and Daughter,,정호선,창비,어린이동화
1685,Gureumi,,정호선,창비,어린이동화
1686,The Forest Dressmaker and the Hairy Monster,,최향랑,창비,어린이동화
1687,The Forest Dressmaker,,최향랑,창비,어린이동화
1688,The House of the Mind,,김희경,창비,어린이동화
1689,In Search of the Ten Longevity Symbols,,최향랑,창비,어린이동화
1690,Who Is That?,,정순희,창비,어린이동화
1691,The Puppy and the Kid,,권정생 시,창비,어린이동화
1692,Shrimp-Shrimp Shrimpy,,일노래,창비,어린이동화
1693,Boom-Boom-Tom-Tom-Thump!,,전래동요,창비,어린이동화
1694,Dragonfly,,천정철 시,창비,어린이동화
1695,My Teacher's Chips,,장명용,창비,어린이동화
1696,The Stonemason's Son,,전래동요,창비,어린이동화
1697,The Villagers of Foxville,,백석 시,창비,어린이동화
1698,The Chinese Herring,,백석 시,창비,어린이동화
1699,Chirping Birdies Roost in Trees,,전래동요,창비,어린이동화
1700,Yeong-I's Plastic Umbrella,,윤동재 시,창비,어린이동화
1701,Walking Down the Winding Road,,전래동요,창비,어린이동화
1702,Half-Moon in the Afternoon,,윤석중 시,창비,어린이동화
1703,Half Past Four,,윤석중 시,창비,어린이동화
1704,My Little Sister,,주동민 어린이시,창비,어린이동화
1705,There Dangles a Spider,,제주도꼬리따기노래,창비,어린이동화
1706,쿨쿨쿨 잠자요,,보린,창비,어린이동화
1707,아장아장 걸어요,,보린,창비,어린이동화
1708,아기 동물 123,,류재욱,창비,어린이동화
1709,따라 하지 마!,,정순희,창비,어린이동화
1710,누구야?,,정순희,창비,어린이동화
1711,냠냠냠 맛있다,,보린,창비,어린이동화
1712,내 마음,,천유주,창비,어린이동화
1713,내 거야!,,정순희,창비,어린이동화
1714,부릉부릉,,김이구,창비,어린이동화
1715,방긋방긋,,김이구,창비,어린이동화
1716,땍때굴,,김이구,창비,어린이동화
1717,꿈틀꿈틀,,김이구,창비,어린이동화
1718,어린이를 위한 안데르센 영어동화,,한스 크리스티안 안데르센,팟빵북스,어린이동화
1719,7년 동안의 잠,유경선,박완서,어린이작가정신,어린이동화
1720,잠자고 싶은 토끼,은정,칼요한포셴엘린,쌤앤파커스,어린이동화
0,Classics Explained: VIVALDI - The Four Seasons (Siepmann) CD1,Jeremy Siepmann,Jeremy Siepmann,NAXOS,해외
1,Opera Explained: Orfeo ed Euridice (친절한 오페라 이야기 - 오르페오와 에우리디체),David Timson,Thomson Smillie,NAXOS,해외
2,Opera Explained: Orfeo  (친절한 오페라 이야기 - 오르페오),David Timson,Thomson Smillie,NAXOS,해외
3,Opera Explained - Werther (친절한 오페라 이야기 - 베르테르),David Timson,Thomson Smillie,NAXOS,해외
4,Opera Explained - Tosca (친절한 오페라 이야기 - 토스카),David Timson,Thomson Smillie,NAXOS,해외
5,Opera Explained - The Flying Dutchman (친절한 오페라 이야기 - 방황하는 네덜란드인),David Timson,Thomson Smillie,NAXOS,해외
6,Opera Explained - The Magic Flute (친절한 오페라 이야기 - 마술 피리),David Timson,Thomson Smillie,NAXOS,해외
7,Opera Explained - La Boheme (친절한 오페라 이야기 - 라 보엠),David Timson,Thomson Smillie,NAXOS,해외
8,Opera Explained - Carmen (친절한 오페라 이야기 – 카르멘),David Timson,Thomson Smillie,NAXOS,해외
9,Opera Explained - Aida (친절한 오페라 이야기 - 아이다),David Timson,Thomson Smillie,NAXOS,해외
10,Opera Explained - The Barber of Seville (친절한 오페라 이야기 - 세비야의 이발사),David Timson,Thomson Smillie,NAXOS,해외
11,Opera Explained - Rigoletto (친절한 오페라 이야기 - 리골레토),David Timson,Thomson Smillie,NAXOS,해외
12,Opera Explained - Madama Butterfly (친절한 오페라 이야기 - 나비 부인),David Timson,Thomson Smillie,NAXOS,해외
13,Opera Explained - La Traviata (친절한 오페라 이야기 - 라 트라비아타),David Timson,Thomson Smillie,NAXOS,해외
14,Opera Explained - Cosi fan Tutte (친절한 오페라 이야기 - 코지 판 투테),David Timson,Thomson Smillie,NAXOS,해외
15,Opera Explained - The Marriage of Figaro (친절한 오페라 이야기 - 피가로의 결혼),David Timson,Thomson Smillie,NAXOS,해외
16,Opera Explained - Il Trovatore (친절한 오페라 이야기 - 일 트로바토레),David Timson,Thomson Smillie,NAXOS,해외
17,Opera Explained - Don Giovanni (친절한 오페라 이야기 - 돈 지오반니),David Timson,Thomson Smillie,NAXOS,해외
18,Opera Explained - L'Elisir d'Amore (친절한 오페라 이야기 - 사랑의 묘약),David Timson,Thomson Smillie,NAXOS,해외
19,Opera Explained - Turandot (친절한 오페라 이야기 - 투란도트),David Timson,Thomson Smillie,NAXOS,해외
